Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Joae,1 review,US,"Dec 6, 2021Invited","RipplingPersonally love how easy, convenient, and user friendly Rippling is. Would definitely recommend it to a lot of people.Date of experience: December 06, 2021",5
rippling.com,Shreemathi Tumkur,1 review,US,"Dec 3, 2021Invited","Rippling makes it so easy for me to…Rippling makes it so easy for me to manage all my benefits and other admin activities. It is easy navigate and stay on top of all the tasks.Date of experience: December 03, 2021",5
rippling.com,James Taylor,1 review,US,"Dec 2, 2021Invited","As a new employee with a start-up…As a new employee with a start-up company you always have to navigate your way through benefits.  Normally this is a difficult and frustrating process with a lot of missed expectations and communications.  With ""Rippling"" the process was made easy and I was quickly made aware of what I needed to do and when it was due.  Rippling is the way to go!Date of experience: December 02, 2021",5
rippling.com,Juan Z,1 review,US,"Dec 1, 2021Invited","simplicity at its finestVery simple - easy to use and navigate. Highly recommend.Date of experience: December 01, 2021",5
rippling.com,Ian,1 review,US,"Dec 1, 2021Invited","I love the bi-weekly payment email notificationsI love the emails when I get paid every 2 weeks. It's also very easy to access the app, and I like the simple layout of Rippling's website. Keep it up!Date of experience: December 01, 2021",4
rippling.com,Cassidy Campos,2 reviews,US,"Dec 1, 2021Invited","10/10 recommend Rippling and the mobile appIt is great to have a such user-friendly app. I personally use the mobile Rippling app, it makes clocking in and out and adjusting your time so simple!Date of experience: December 01, 2021",5
rippling.com,Molly Cimikoski,1 review,US,"Dec 1, 2021Invited","I've been very happy with RipplingI've been very happy with Rippling. The interface is clear and the reminders ensure that I never miss a deadline. I also like that all things ""HR"" live in one place.Date of experience: December 01, 2021",5
rippling.com,Haley Guynes,1 review,US,"Dec 1, 2021Invited","It has been very easy to use and a…It has been very easy to use and a great application for all employees and businesses! It's nice to have one platform to have my timeclock, PTO requests, paystubs and insurance information.Date of experience: December 01, 2021",5
rippling.com,Tim,1 review,US,"Nov 30, 2021Invited","Highly recommened!My experience with Rippling onboarding and benefit selection was first class, allowing me to be up and running at my new position in three hours my first day!  I'd highly recommend Rippling!Date of experience: November 30, 2021",5
rippling.com,Brandon Riley,1 review,US,"Nov 29, 2021Invited","I am employed by a tech company that…I am employed by a tech company that uses Rippling as a full-service employee management/HR platform. I have navigated a handful of HR platforms in the past, but Rippling is considerably the most responsive and intuitive. Its features are quick and well organized. The more aspects of employee management your employer can plug into Rippling to streamline the employee experience, the better!Date of experience: November 29, 2021",5
rippling.com,Lucie,1 review,US,"Nov 29, 2021Invited","Easy to use!Rippling is extremely easy to use, clearly labeled tasks, and works well with any software or extension that you need!Date of experience: November 29, 2021",5
rippling.com,Andrea J.,1 review,US,"Nov 29, 2021Invited","love the rippling app and websiteI love the rippling app and website! It makes it easy.Date of experience: November 29, 2021",5
rippling.com,Destinee,1 review,US,"Nov 29, 2021Invited","RipplingRippling, is one of my favorite apps to use since I have been with this company. Super easy and user friendly. My experience has been amazing. I can get to wherever I need to get to in a fast manner, updating my information is quick and easy, and if I ever had a problem the customer service is amazing as well and super helpful. I would recommended this app and system to anyone. I wish all companies used this.Date of experience: November 29, 2021",5
rippling.com,Shar Shar,1 review,US,"Nov 28, 2021Invited","Great Software!I like Rippling as it is very user-friendly, not too complicated to guide through and it looks pretty nice. The setup is very thorough and easy to use!Date of experience: November 28, 2021",5
rippling.com,Nischal Belthan,1 review,US,"Nov 27, 2021Invited","Feature rich and easy to useI have used several HR softwares at my previous jobs including Bamboo HR, Workday, Ceridian, Gusto, Oracle etc and Rippling is by far the best!Rippling makes it very easy to find all the HR tasks you need in one place. The process for enrolling for benefits is extremely easy, intuitive, and takes only a few minutes to complete. Rippling also includes unique features that the other HR software do not, such as IT device management and Single Sign-on. Single-sign on especially makes it convenient to find all our organization's applications in one place without requiring to requiring additional single sign-on software such as Okta. Another feature that is very easy to use and insightful is the Org chart, most of the smaller HR software does not provide an easy way to look at the organization structure and navigate through the org chart easily. Rippling makes looking at your organization structure, changes, birthday, anniversaries extremely easy.Date of experience: November 27, 2021",5
rippling.com,Austin Stevens,1 review,US,"Nov 26, 2021Invited","Never had any issues using Rippling!Never had any issues using Rippling, it's a hassle-free platform that does exactly what it's supposed too!Date of experience: November 26, 2021",5
rippling.com,Aileen Harris,1 review,US,"Nov 25, 2021Invited","Making my insurance elections during…Making my insurance elections during open enrollment was the easiest it has ever been, thank you Rippling!Date of experience: November 25, 2021",5
rippling.com,Renee Schettler,1 review,US,"Nov 24, 2021Invited","In more than 25 years of working at…In more than 25 years of working at companies and being subjected to various online systems, I have never experienced a platform as intuitive as Rippling. Everything is very clear to follow, organized, with ample white space on the page. The actions required by me are always obvious and if I skip a step or fail to click a box, I am prompted to correct my oversight. I have never not cursed during the process each fall, until now.Date of experience: November 24, 2021",5
rippling.com,Bin Li,1 review,US,"Nov 24, 2021Invited","The tool works wellThe tool works well. I have no problem to fill all the information requested by the tool. I can also get the additional information that I need from the tool without seeking for help from HR. It only took a few minutes for me to finish.Date of experience: November 24, 2021",5
rippling.com,"Hilda Taylor, Operations Suppo",1 review,PA,"Nov 23, 2021Invited","Rippling has been a godsend.…Rippling has been a godsend for our small, but growing, organization. Rippling is easy to use, and, in tandem with ""live"" HR advice and follow-up from Centricity, saves us a considerable amount of money that can be directed to other urgent needs and services. Supporting a full HR department is beyond both our available means, and our modest requirements, at this point in our company's growth. Thank you, Rippling!Date of experience: November 23, 2021",5
rippling.com,Jinpeng Shen,1 review,US,"Nov 22, 2021Invited","Good softwareIt’s a easy-to-use software with user friendly dashboard and app featuresDate of experience: November 22, 2021",5
rippling.com,Joshua Madrid,1 review,US,"Nov 22, 2021Invited","Rippling is very easy to useRippling is very easy to use. The interface is clean, intuitive, and very easy to navigate for the first time without having to ask for help. My favorite part is being able to do all my onboarding ""paperwork"" easily from my phone!Date of experience: November 22, 2021",5
rippling.com,Gabriel Rivera,1 review,US,"Nov 22, 2021Invited","Great HR ToolThe interface is smooth and intuitive. I picked up how to navigate the site with no training. I like that I can view everything I need to know concerning HR for my employer through Rippling.Date of experience: November 22, 2021",5
rippling.com,Will Dudley,1 review,US,"Nov 22, 2021Invited","Easy Navigation and Great Communication CapabilityVery easy to navigate. Connects/integrates well for benefits, etc. Clean interface to focus on the basics of payroll, tax info, benefits, time off. I like the automated emails I can get from rippling as well.Date of experience: November 22, 2021",5
rippling.com,Michael Olsen,1 review,US,"Nov 22, 2021Invited","Easiest navigation out there!Rippling is the system that my company uses for our HR and documentation needs. I have had the easiest experience navigating the site and finding the data that I need quickly and easily. The simple ""app"" look of the user experience makes it clean and easy to view and find information.Date of experience: November 22, 2021",5
rippling.com,Elizabeth O,1 review,US,"Nov 22, 2021Invited","From my perspective as an employeeFrom my perspective as an employeeThis is a great platform for managing my HR/Timeoff/benefits. It's a modern interface, and I can tell was made with care. Much better than other HR platforms I've used. If anything, I wish my company used Rippling for MORE things, so there was more integration with our other tools. For example, integration with google calendar so that my time off appeared on my google calendar once it was approved.Date of experience: November 22, 2021",5
rippling.com,Zhengshan Zhao,1 review,US,"Nov 20, 2021Invited","Rippling is an excellentRippling provides very easy to register, such as HSA, insurance. After registration, I received an immediate email for what actions I should take. I followed the instruction and completed my enrollment for the HSA, insurance.Date of experience: November 20, 2021",5
rippling.com,Anthony,1 review,US,"Nov 19, 2021Invited","This is my first experience with…This is my first experience with Rippling and I have been very pleased with how easy it is to use and just a delightful experience as a new employee. My experience with some of the larger HCM providers was overwhelming and sometimes difficult to navigate. Very impressed with Rippling so far.Date of experience: November 19, 2021",5
rippling.com,LISA JACOB,1 review,US,"Nov 18, 2021Invited","Easy to useEasy to use, clear navigation, and simple user face. Overall, Rippling is a great tool!Date of experience: November 18, 2021",5
rippling.com,David Morcom,1 review,US,"Nov 17, 2021Invited","Software That Cares About YouClean ... Clutter free and easy to use - Rippling has taken the complexity out of Personnel hassles and makes navigation and action items easy to accomplish for all company personnel. No matter how big or small your organization - Rippling makes you feel like your company has a complete plan that has been customized just for you by combining smart logic, automation and easy to navigate interfaces. I highly reccomendDate of experience: November 17, 2021",5
rippling.com,Jamil Muhammad,1 review,US,"Nov 17, 2021Invited","Rippling does it all…Rippling centralizes everything for me from my direct deposit to my benefits to submitting time off. I'm able to access everything from my phone using Rippling and they're services. Making changes in Rippling is super easy with just a few clicks. I highly recommend rippling to all potential employers and they're teams.Date of experience: November 17, 2021",5
rippling.com,Esau Martinez,1 review,US,"Nov 17, 2021Invited","Best HR appThe following app was the best decision my employers could have done. It walked me through every process, from adding my bank account to choosing my benefits. All questions had an explanation, and walked you on how to answer. I would 10/10 recommend to anyone.Date of experience: November 17, 2021",5
rippling.com,Amit Agarwal,1 review,US,"Nov 17, 2021Invited","Rippling is so seamless to useRippling is so seamless to use. It makes HR Management simple and intuitive. Rippling makes the entire process of onboarding and exiting easy and efficient.I recently signed up for my benefits on the tool and it was fast & east to follow. Highly recommendedDate of experience: November 17, 2021",5
rippling.com,Matthew Samet,1 review,US,"Nov 16, 2021Invited","An intuitive, easy-to-use application.As a knowledge worker (magazine editor) who works within the corporate structure, I have for years—like so many of us—had to navigate third-party applications to get things done in my workplace. From accounting and invoicing, to content management, to HR needs like insurance, time off, payroll, etc., it's all done via app. And not all of these applications are created equal: Some are so confusing, cumbersome, and byzantine that I avoid them as much as possible, or try to find workarounds.With its bright, uncluttered, intuitive interface, Rippling has been a breath of fresh air, whether I'm using it through the browser, desktop app, or on my iPhone. The icons are clear, with mouse-over pop-up labels to remind you of functionality. The ""personal apps"" are all very easy to figure out: they are what they say they are (""Time Off,"" ""Payroll,"" ""Insurance,"" etc.)—nothing more and nothing less. And the structures and hierarchies within the subcategories are all very easy to navigate, both forward and backward. I think I have yet to get ""lost"" within the application or to need to use the support option, which has been far from the case with many similar apps in the past.So, well done Rippling on making my work life easier. Having such a smooth, breezy interface frees up my time to actually focus on my job, instead of tearing my hair out over time wasted on some sub-par application.Date of experience: November 16, 2021",5
rippling.com,ACH,1 review,US,"Nov 15, 2021Invited","easy to use and navigateDate of experience: November 15, 2021",5
rippling.com,Ethan,1 review,US,"Nov 15, 2021Invited","I used rippling to select my insurance…I used rippling to select my insurance coverage and I found it to be an intuitive interface that provided me all of the information that I needed to make an informed decision. It was very fast and easy to use. I was happy with the experience and was confident I had made the best decisions at the endDate of experience: November 15, 2021",5
rippling.com,Roy Vigneri,1 review,US,"Nov 15, 2021Invited","Rippling is the best HR software I have ever used!Rippling makes managing all of the HR tasks simple and straightforward. The task lists are excellent at reminding me of upcoming deadlines and events. Interface is super clean and easy to use and understand. The resources are all available from payroll to benefits to PTO requests that can be accessed quickly and clearly. Thanks for a great product Rippling, you really have thought of everything!Date of experience: November 15, 2021",5
rippling.com,Addison Ku,1 review,US,"Nov 15, 2021Invited","It was very easy for me to select what…It was very easy for me to select what benefits I needed, and the software was very good at autofilling information that I had already inputted.I have used other insurance selection platforms, and none of them were as intuitive and un-confusing as Rippling.Date of experience: November 15, 2021",5
rippling.com,Dianna Valenzuela,1 review,US,"Nov 15, 2021Invited","The site is very easy to use and…The site is very easy to use and straight forward!Date of experience: November 15, 2021",5
rippling.com,Jesus Nevarez,1 review,US,"Nov 15, 2021Invited","Every item is clear and instructions…Every item is clear and instructions are clear and helpfullDate of experience: November 15, 2021",5
rippling.com,Emmanuel I,1 review,US,"Nov 15, 2021Invited","Rippling has a wonderful interactive…Rippling has a wonderful interactive dashboard with clear and concise descriptive options concerning healthcare registration. -Nov 2021Date of experience: November 15, 2021",5
rippling.com,Rene Moody,1 review,US,"Nov 14, 2021","I love knowing my pay checks and how…I love knowing my pay checks and how much PTO I have,Date of experience: November 14, 2021",5
rippling.com,Amanda Arnold,1 review,US,"Nov 14, 2021Invited","Easy to useVery easy to use. Has everything in one place. Email notifications with links allow you to quickly approve or deny requests, and update your plans, etc.Date of experience: November 14, 2021",5
rippling.com,Viktoriia Stefanska,1 review,US,"Updated Nov 13, 2021Invited","Great app!Recently I started a new job which introduced me to Rippling. And at the first time when I was surfing through app I was thinking that it’s a great tool for every employee to keep track of payroll, insurance, time off, tasks and so on. But now after some time of using this app, I can’t even imagine myself without it. It’s really save and easy to use. I always have great customer experience!Date of experience: November 13, 2021",5
rippling.com,Anonymous,1 review,US,"Nov 13, 2021Invited","Rippling has provided a platform that…Rippling has provided a platform that is extremely user friendly as an employee. It walks you through every document and the signature task is super easy! I love that it keeps track of your ""to do's"". The extra safety of the authentication code is a great feature as well.Date of experience: November 13, 2021",5
rippling.com,Ashlee Franco,1 review,US,"Nov 13, 2021","Rippling is awesomeRippling is awesome. I am able to look at my schedule when and where I want.Date of experience: November 13, 2021",5
rippling.com,Eric Sweet,1 review,US,"Nov 13, 2021Invited","Very easy platform to useVery easy platform to use, I would highly recommend as an employee and employer!Date of experience: November 13, 2021",5
rippling.com,Andrea,1 review,US,"Nov 12, 2021Invited","Rippling is incredible!Rippling is incredible. From scheduling my time off to reviewing my payment history, I can do everything I need from one platform. Onboarding new employees is a breeze, with all of Rippling's integrations. My team no longer has to spend hours onboarding and inviting new employees to all of our different platforms, Rippling does it instantly.  is increcible.Date of experience: November 12, 2021",5
rippling.com,Rishi Patel,1 review,US,"Nov 12, 2021Invited","This doesnt compare to competitionI have used Ultipro, workday, dayforce and they all seem very glitchy and dated. Rippling is very fast and like that its less clicks with the main page having the common items that people need so its quick and easy. I log in to HR sites due to a task usually and like the fact that I can get it done quickly, also this is the first time I have used this service on a mobile app that is also very easy to complete tasks.Date of experience: November 12, 2021",5
rippling.com,Stacy,2 reviews,US,"Nov 12, 2021Invited","Amazing tool for small businessesRippling has been am amazing tool for our small, but growing, business.  As a member of the Finance team, I only work indirectly with Rippling, using it to pull FSA and PTO data, mostly.  We also rely on the payroll journal details for preparing our payroll journal entries (we never got the feed or GL mapping set up).  When we encounter any issues, Rippling Support is always very responsive in helping to find a resolution and has always been very willing to make improvements to the system to make our jobs more efficient.Date of experience: November 12, 2021",4
rippling.com,Clotovis Barker-Williams,1 review,US,"Nov 12, 2021Invited","Annual Enrollment Made EasyThe process of completing my annual benefits enrollment was easily done using Rippling.  The great feature of the tool was the instructions for each step in the enrollment process.Date of experience: November 12, 2021",5
rippling.com,Glen Alvarado,1 review,US,"Nov 11, 2021Invited","Rippling ExperienceSite was very easy to navigate.  Everything was easy to find.Date of experience: November 11, 2021",5
rippling.com,William Kletter,1 review,US,"Nov 11, 2021Invited","Favorable reviewReally simple to use and smooth integrations with all our other tools, training modules, etc.Date of experience: November 11, 2021",5
rippling.com,Roland Lau,1 review,US,"Nov 11, 2021Invited","Great Consolidated Product for StartupsRippling has been an amazing service for startups that streamlines various admin related items in an easy to use dashboard. It has saved us a lot of time by guiding us with what we need to provide rather than scrambling to figure things out on our own.Date of experience: November 11, 2021",5
rippling.com,Anita Larson,1 review,US,"Nov 11, 2021Invited","Rippling is easy to use and intuitive.Date of experience: November 11, 2021",5
rippling.com,Patrick Lakin,1 review,US,"Nov 11, 2021","I like rippling because it's easy to…I like rippling because it's easy to use and pretty straight forward and whatever your looking for is right Infront of youDate of experience: November 11, 2021",5
rippling.com,BilliJo Lakin,1 review,US,"Nov 11, 2021","Super easy to useSuper easy to use, helpful costumer service! A great service 🙂Date of experience: November 11, 2021",5
rippling.com,Tracie Paakkonen,1 review,US,"Nov 11, 2021","EasyThis is a very easy and simple program. I like it.Date of experience: November 11, 2021",3
rippling.com,Natalia,1 review,US,"Nov 10, 2021Invited","Easy!Easy to use and helpfulDate of experience: November 10, 2021",5
rippling.com,Victoria Harinxma Jenkins,1 review,US,"Nov 10, 2021Invited","Great user experienceGreat user experience! Quick and comprehensive way to pick insurance coverage.Date of experience: November 10, 2021",5
rippling.com,Josh,1 review,US,"Nov 9, 2021Invited","Rippling - A One Stop Shop For All My HR NeedsOverall love Rippling as it is a one stop shop for all of my HR needs. The interface is simple and easy to use and navigate.The only suggestion I have is to make the mobile app more user friendly, but the web version is fantastic. Would definitely recommend!Date of experience: November 09, 2021",5
rippling.com,Brett Frye,1 review,US,"Nov 9, 2021Invited","The ease of use was awesome and allowed…The ease of use was awesome and allowed me to quickly and easily take care of my Open EnrollmentDate of experience: November 09, 2021",5
rippling.com,FNU Abhishek Ramamurthy,1 review,US,"Nov 8, 2021Invited","Very easy to use.Very easy to use.Web interface is extremely simple and organized in a visually appealing manner. The layout is extremely simple and no complicated clicks required to figure out the option you are looking for.Date of experience: November 08, 2021",5
rippling.com,RW,1 review,US,"Nov 8, 2021Invited","Rippling is easy to use for myself and…Rippling is easy to use for myself and to manage employees. I like the email notifications that have a link to go straight to what I need to see.Date of experience: November 08, 2021",5
rippling.com,Robert Alexander,1 review,IE,"Nov 8, 2021Invited","Great WebsiteI found Rippling to be very intuitive and easy to use.Date of experience: November 08, 2021",5
rippling.com,FA,1 review,US,"Nov 4, 2021Invited","Highly recommendRippling is very smooth system. Very simple and easy to navigate.  I haven’t run into any issues since I started using it for my job.Date of experience: November 04, 2021",5
rippling.com,Jack Adams,1 review,US,"Nov 4, 2021Invited","Great experience with RipplingGreat experience with Rippling. Wonderful customer service with quick responses/solutions. The site has a clean design and easy to navigate. Everything I need.Date of experience: November 04, 2021",5
rippling.com,Lindsey Smith,1 review,US,"Nov 4, 2021Invited","Rippling is extremely easy to useRippling is extremely easy to use. I love the ""you got paid"" and Birthday notification emails!Date of experience: November 04, 2021",5
rippling.com,Victor Cardenas,1 review,US,"Nov 3, 2021Invited","Great for First Time FoundersAs a first time founder, having a platform that lets me manage everything from HR to Payroll to IT in one place is invaluable. Love all the integrations that it has and how clearly documented the entire product is. Great work!Date of experience: November 03, 2021",5
rippling.com,Cullen,1 review,US,"Nov 3, 2021Invited","Rippling is excellentRippling is excellent! It's very easy to use and the staff is very friendly and helpful! Will certainly continue to use it and recommend to others! CullenDate of experience: November 03, 2021",5
rippling.com,Sierra Kirtz,1 review,US,"Nov 3, 2021Invited","Easy to Use tool in a Saturated MarketSupport is easy to contact, and I love how easy visibility is with HR. The ability to access tons of third-party apps and also complete HR courses is a nice additive touch.Date of experience: November 03, 2021",5
rippling.com,Rameez,1 review,US,"Nov 2, 2021Invited","Super easy to use!Date of experience: November 02, 2021",5
rippling.com,Erin Holtz,1 review,US,"Nov 2, 2021Invited","A need to haveI've worked with a variety of HR platforms in the past, but none are as comprehensive as Rippling. The end user experience is so easy to use, and the information is always presenting in a clear manner. It gives employees complete autonomy of their HR paperwork and makes signing up for benefits and payroll a breeze. Truly grateful for Rippling!Date of experience: November 02, 2021",5
rippling.com,Sela,1 review,US,"Nov 2, 2021Invited","Streamlined experience!Such a streamlined experience. Really easy for the user. It makes all the logistics, HR, etc. not intimidating at all. I actually enjoy checking off tasks!Date of experience: November 02, 2021",5
rippling.com,Jilian,1 review,US,"Nov 1, 2021Invited","SEAMLESS USER EXPERIENCEGreetings,Rippling was intuitive, easy to use, and the navigation was nearly seamless.  The one-stop-shop and detailed information about all the company's benefits was helpful and informative.  Rippling takes the burden of having another person complete this process, which saves on labor.  I'll recommend Rippling to other companies!!!  Thank you for creating a user-friendly platform.  AppreciativelyDate of experience: November 01, 2021",4
rippling.com,Kathleen Otter,1 review,US,"Nov 1, 2021Invited","Super easy to useSuper easy to use! Great user interface and overall layoutDate of experience: November 01, 2021",5
rippling.com,Tiffany Wang,1 review,US,"Oct 29, 2021Invited","Rippling is very user friendlyRippling is very user friendly, with a simple and intuitive design. So far I am very pleased with the system since switching over!Date of experience: October 29, 2021",5
rippling.com,Camille Canon,1 review,US,"Oct 29, 2021Invited","Time and cost saving for startupsAs a lean startup, Rippling has taken the hassle out of HR and payroll. Their customer service is excellent, the interface is easy to use, and it integrates seamlessly into our digital operations.Date of experience: October 29, 2021",5
rippling.com,Hatem Harraz,2 reviews,US,"Oct 28, 2021Invited","In the last 2 months (plus) I used…In the last 2 months (plus) I used Rippling with my new job and found it very friendly and easy to facilitate all HR-employee paper work, documents and company index/info. Very unique and designed to make it easy and easy to access for both employees & employersDate of experience: October 28, 2021",5
rippling.com,Kayla Rose,1 review,US,"Oct 28, 2021Invited","easy to useeasy to use, very step by step which makes it easier to get things done!Date of experience: October 28, 2021",5
rippling.com,Raechel,1 review,US,"Oct 27, 2021Invited","My job uses Rippling and I love itMy job uses Rippling and I love it! It's a convenient, secure place that handles all my pay and benefits. I love that it has an app I can easily use on my phone.Date of experience: October 27, 2021",5
rippling.com,Jane  Youngblood,1 review,US,"Oct 27, 2021Invited","This is by far the easiest HR program I…This is by far the easiest HR program I have ever used to sign up for benefits!Date of experience: October 27, 2021",5
rippling.com,Elizabeth,1 review,US,"Oct 26, 2021Invited","Rippling has been a life saver for the…Rippling has been a life saver for the company I work for! It is super easy to use.Date of experience: October 26, 2021",5
rippling.com,Erin Raymond,1 review,US,"Oct 26, 2021Invited","New to Rippling and loving itI have not used Rippling for long, but it's intuitive and easy to use! From completing insurance paperwork to requesting vacation, the experience is seamless and visually appealing. By far the neatest and easiest employee recourse site I've used.Date of experience: October 26, 2021",5
rippling.com,J Popphan,1 review,US,"Oct 26, 2021Invited","Rippling is great!Rippling is great!Makes it really easy to track and manage time, receive updates about new benefits, etc. Interface is really easy to use and navigate. Time entry editing is pretty straightforward, etc.Date of experience: October 26, 2021",5
rippling.com,Shadan,1 review,US,"Oct 26, 2021Invited","Great and Easy to UseI am very satisfied with Rippling and give it five stars rating because it is easy to use and navigate.Date of experience: October 26, 2021",5
rippling.com,Justin Joseph,1 review,US,"Oct 26, 2021Invited","Great Service!!Great Service!!Ripping has made my onboarding experience at my new company a seamless transition. Everything was incredibly detailed and straight forward and it was very clear on what items I had remaining. Highly recommend!Date of experience: October 26, 2021",5
rippling.com,Grace Rinehart,1 review,US,"Oct 26, 2021","Simply and EasyRippling has been so easy to use and learn! I am very new to it but it is laid out so clearly and simply. I have had no problems so far and they seem to have a lot of help in place if a problem ever does arise. Would recommend.Date of experience: October 26, 2021",5
rippling.com,Daniela C.,1 review,US,"Oct 25, 2021Invited","Easy and helpful toolIt's an easy, quick way to have all administrative paperwork in order and up to date. I love that I don't need to have a drawer full of papers and policies anymore, and that it reminds me if I have any pending stuff!Date of experience: October 25, 2021",5
rippling.com,Attile Thomas,1 review,US,"Oct 25, 2021Invited","Rippling is one of my favorite toolsRippling is one of my favorite tools. Rippling is simple to use, and you can locate everything, and I wish that every company used it.Date of experience: October 25, 2021",5
rippling.com,Caroline Tilly,1 review,US,"Oct 22, 2021Invited","Great Experience!Very easy to follow and navigate while using Rippling. Really like if you hover over an icon, it provides the title. It helps when new to the platform.Date of experience: October 22, 2021",5
rippling.com,Devin Hampton,1 review,US,"Oct 21, 2021Invited","Rippling has made everything with my…Rippling has made everything with my job so much easier!Date of experience: October 21, 2021",5
rippling.com,SheronnBA,2 reviews,US,"Oct 21, 2021Invited","Easy to useCompleting the annual enrollment was quick and easy. I appreciate that the platform gives a side-by-side view of what I selected last year and what is available this year. This was a much better experience than I've had with previous employers' enrollment platforms.Date of experience: October 21, 2021",5
rippling.com,Ashley,1 review,US,"Oct 20, 2021Invited","Rippling is super user friendly and…Rippling is super user friendly and makes everything very easy to see at a glance! Between having other programs linked and also being able to easily see my to-do list, it's a one-stop shop and makes my life so much easier!Date of experience: October 20, 2021",5
rippling.com,Ido Weiss,1 review,US,"Oct 20, 2021Invited","Very convenient and easy to useVery convenient, all the information on company's benefits in one place available when you need it.changes can be done on the browser without the need to go through HR.It's very easy to use.Date of experience: October 20, 2021",5
rippling.com,Marc N,1 review,US,"Oct 20, 2021Invited","Rippling is by far the easiest software…Rippling is by far the easiest software I've used in my 20+ year career. The navigation is straightforward and the sections are clear to use. They certainly make selecting benefits and inputing time off extremely intuitive and easy. I highly recommend Rippling for anyone who is looking for a new employee management portal.Date of experience: October 20, 2021",5
rippling.com,Collin Olsson,1 review,US,"Oct 20, 2021Invited","This deserves more than 5 starsThis deserves more than 5 stars! They are excellent in the way they designed the dashboard that has everything you need to thrive with your company. It has been so easy to navigate to what I need from Rippling. The customer support has been excellent if ever needing their assistance which you rarely will need, since it is already Great! Would highly recommend you use Rippling for the simple fact that it makes your life easier when needing anything job/health related. It's worth it! Cheers!Date of experience: October 20, 2021",5
rippling.com,Letizia,1 review,US,"Oct 20, 2021Invited","I've been using Rippling for months and…I've been using Rippling for months and I believe it's a very efficient and simple HR and IT software. It's fast and easy to use and the interface is very user-friendly!I really recommend Rippling!Date of experience: October 20, 2021",5
rippling.com,Sofia Roque,1 review,US,"Oct 19, 2021Invited","Rippling is a great tool for anyone in…Rippling is a great tool for anyone in operations or HR. It simplifies the entire process from hiring to onboarding to maintaining to terminating. It’s also extremely user friendly on the employee side.Date of experience: October 19, 2021",5
rippling.com,Kim Nadeau,1 review,US,"Oct 19, 2021Invited","Consider carefully before signing upThe platform is not scalable for any growing company.  We've been told repeatedly that certain features exist, or function in a particular way, that don't.  The platform is not especially stable, especially when it comes to deductions.  It's too rigid and inflexible, not customizable at all, and both our customer service and implementation experience have not been good.  We have been with this platform for over a year, and it's still not a good experience.  There is very poor release management so menus and occasionally, actual features, change with little or no warning.  It might be fine for small, slow growing or no growing companies but if you are growing fast and scaling rapidly, find a different tool.  Reporting is not good.  They claim customizable reporting, but the output of the reports is highly unpredictable and often not usable. Most out of the box reports are not especially useful.Date of experience: October 19, 2021",1
rippling.com,Inayat ullah,1 review,PK,"Oct 18, 2021Invited","Rippling will be the best choice for…Rippling will be the best choice for any type of organization. Rippling is a human resource management company that manages employees' payroll, benefits, devices, and apps.Date of experience: October 18, 2021",5
rippling.com,Jennifer,1 review,US,"Oct 18, 2021Invited","I'm glad my company uses RipplingI worked independently for eight years and recently joined a company. Rippling made the onboarding process seamless, and I appreciate how easy it is to select benefits, review paystubs, request time off, and find information I need quickly. I'm glad my company uses Rippling.Date of experience: October 18, 2021",5
rippling.com,David,1 review,US,"Oct 18, 2021Invited","Virtual HR is new to me and simply such…Virtual HR is new to me and simply such a great tool. It’s great to remove the middle man and time required to do what you need.Date of experience: October 18, 2021",5
rippling.com,Andrew Stewart,1 review,US,"Oct 18, 2021Invited","Huge fan of RipplingHuge fan of Rippling.  Makes all of the basic HR tasks super easy and keeps me honest on my managerial actions.  I would be happy to recommend this to other companies...Date of experience: October 18, 2021",5
rippling.com,Jordan P,1 review,US,"Oct 16, 2021Invited","Wow! What a great experience.Rippling is a seamless experience for the employee. I just joined a small company from a larger company with more standardized / traditional benefits tools and the experience with Rippling was clearly better. Easy explanations of benefits, clear integration with the rest of our systems, and a straightforward enrollment process.Date of experience: October 16, 2021",5
rippling.com,Jamie Doyle,3 reviews,US,"Updated Oct 7, 2021","Bait and SwitchSo I was contacted via LinkedIn by a sales person asking me to demo their product. We are actually in the market for a new HR/payments platform so I accepted the invitation. Now, the system was fine, it was a good demo, but their baiting tactics left a really bad taste in my mouth. Numerous times pre demo they referenced a free gift card for scheduling the demo. They went so far as to ask me which one I wanted. Now, truth be told, I would have taken the demo anyway, however, after this experience I won't purchase the program. You shouldn't bait people with the promise of something and then not fulfill it. Its super sleazy and my emails with questions regarding the gift card have gone unanswered.UPDATE: I was contacted with an email that said here’s your $100 gift card… with a link to a $25 gift card. Come on people, you should be embarassed by this sales person’s behavior and follow through.Date of experience: October 06, 2021",1
rippling.com,Beth,1 review,US,"Oct 5, 2021","Switched from paylocity to ripplingSwitched from paylocity to rippling. It was a smooth transition. I would highly recommend rippling to any company looking for HR/Payroll. Onboarding new employees is a breeze. i have no complaints.Date of experience: October 05, 2021",5
